Date,BitCoin,Gold,Flag,Delta_BitCoin,Delta_Gold
02-19-2021,51608.15,1786.2,1,-510.08000000000175,13.049999999999955
02-20-2021,55916.5,1786.2,0,4308.3499999999985,0.0
02-21-2021,56001.2,1786.2,0,84.69999999999709,0.0
02-22-2021,57487.86,1807.45,1,1486.6600000000035,21.25
02-23-2021,54123.4,1799.65,1,-3364.459999999999,-7.7999999999999545
02-24-2021,48880.43,1788.0,1,-5242.970000000001,-11.650000000000091
02-25-2021,50624.84,1779.65,1,1744.4099999999962,-8.349999999999909
02-26-2021,46800.42,1742.85,1,-3824.4199999999983,-36.80000000000018
02-27-2021,46340.31,1742.85,0,-460.1100000000006,0.0
02-28-2021,46155.87,1742.85,0,-184.43999999999505,0.0
03-01-2021,45113.92,1734.15,1,-1041.9500000000044,-8.699999999999818
03-02-2021,49618.43,1723.85,1,4504.510000000002,-10.300000000000182
03-03-2021,48356.04,1711.4,1,-1262.3899999999994,-12.449999999999818
03-04-2021,50477.7,1712.1,1,2121.659999999996,0.6999999999998181
03-05-2021,48448.91,1696.25,1,-2028.7899999999936,-15.849999999999909
03-06-2021,48861.38,1696.25,0,412.4699999999939,0.0
03-07-2021,48881.59,1696.25,0,20.209999999999127,0.0
03-08-2021,51169.7,1687.05,1,2288.1100000000006,-9.200000000000045
03-09-2021,52299.33,1716.9,1,1129.6300000000047,29.850000000000136
03-10-2021,54881.52,1716.2,1,2582.189999999995,-0.7000000000000455
03-11-2021,55997.23,1724.25,1,1115.7100000000064,8.049999999999955
03-12-2021,57764.0,1704.8,1,1766.7699999999968,-19.450000000000045
03-13-2021,57253.28,1704.8,0,-510.72000000000116,0.0
03-14-2021,61258.73,1704.8,0,4005.4500000000044,0.0
03-15-2021,59133.47,1723.65,1,-2125.260000000002,18.850000000000136
03-16-2021,55754.72,1735.0,1,-3378.75,11.349999999999909
03-17-2021,56872.38,1729.65,1,1117.6599999999962,-5.349999999999909
03-18-2021,58913.0,1725.9,1,2040.6200000000026,-3.75
03-19-2021,57665.9,1735.2,1,-1247.0999999999985,9.299999999999955
03-20-2021,58075.1,1735.2,0,409.1999999999971,0.0
03-21-2021,58085.8,1735.2,0,10.700000000004366,0.0
03-22-2021,57411.17,1736.15,1,-674.6300000000047,0.9500000000000455
03-23-2021,54204.96,1726.2,1,-3206.209999999999,-9.950000000000045
03-24-2021,54477.46,1730.5,1,272.5,4.2999999999999545
03-25-2021,52508.23,1737.3,1,-1969.229999999996,6.7999999999999545
03-26-2021,51415.92,1731.8,1,-1092.310000000005,-5.5
03-27-2021,55074.47,1731.8,0,3658.550000000003,0.0
03-28-2021,55863.93,1731.8,0,789.4599999999991,0.0
03-29-2021,55783.71,1705.95,1,-80.22000000000116,-25.84999999999991
03-30-2021,57627.67,1683.95,1,1843.9599999999991,-22.0
03-31-2021,58730.13,1691.05,1,1102.4599999999991,7.099999999999909
04-01-2021,58735.25,1726.05,1,5.120000000002619,35.0
04-02-2021,58736.92,1726.05,0,1.6699999999982538,0.0
04-03-2021,59031.32,1726.05,0,294.40000000000146,0.0
04-04-2021,57076.49,1726.05,0,-1954.8300000000017,0.0
04-05-2021,58206.55,1726.05,0,1130.060000000005,0.0
04-06-2021,59054.1,1744.65,1,847.5499999999956,18.600000000000136
04-07-2021,58020.46,1738.05,1,-1033.6399999999994,-6.600000000000136
04-08-2021,55947.27,1755.5,1,-2073.1900000000023,17.450000000000045
04-09-2021,58048.59,1741.2,1,2101.3199999999997,-14.299999999999955
04-10-2021,58102.58,1741.2,0,53.99000000000524,0.0
04-11-2021,59774.0,1741.2,0,1671.4199999999983,0.0
04-12-2021,59964.87,1732.85,1,190.87000000000262,-8.350000000000136
04-13-2021,59834.74,1747.95,1,-130.13000000000466,15.100000000000136
04-14-2021,63554.44,1735.55,1,3719.7000000000044,-12.400000000000091
04-15-2021,62969.12,1757.2,1,-585.3199999999997,21.65000000000009
04-16-2021,63252.63,1774.45,1,283.50999999999476,17.25
04-17-2021,61455.98,1774.45,0,-1796.6499999999942,0.0
04-18-2021,60087.09,1774.45,0,-1368.8900000000067,0.0
04-19-2021,56251.48,1774.5,1,-3835.6099999999933,0.049999999999954525
04-20-2021,55703.14,1777.85,1,-548.3400000000038,3.349999999999909
04-21-2021,56507.91,1798.2,1,804.7700000000041,20.350000000000136
04-22-2021,53808.8,1787.75,1,-2699.1100000000006,-10.450000000000045
04-23-2021,51731.71,1781.8,1,-2077.090000000004,-5.9500000000000455
04-24-2021,51153.13,1781.8,0,-578.5800000000017,0.0
04-25-2021,50110.53,1781.8,0,-1042.5999999999985,0.0
04-26-2021,49075.58,1773.35,1,-1034.949999999997,-8.450000000000045
04-27-2021,54056.64,1784.15,1,4981.059999999998,10.800000000000182
04-28-2021,55071.46,1772.2,1,1014.8199999999997,-11.950000000000045
04-29-2021,54884.1,1762.65,1,-187.36000000000058,-9.549999999999955
04-30-2021,53584.15,1767.65,1,-1299.949999999997,5.0
05-01-2021,57796.62,1767.65,0,4212.470000000001,0.0
05-02-2021,57857.5,1767.65,0,60.87999999999738,0.0
05-03-2021,56610.46,1767.65,0,-1247.0400000000009,0.0
05-04-2021,57213.33,1797.75,1,602.8700000000026,30.09999999999991
05-05-2021,53241.72,1782.25,1,-3971.6100000000006,-15.5
05-06-2021,57473.23,1813.15,1,4231.510000000002,30.90000000000009
05-07-2021,56428.16,1836.55,1,-1045.0699999999997,23.399999999999864
05-08-2021,57380.27,1836.55,0,952.1099999999933,0.0
05-09-2021,58928.81,1836.55,0,1548.5400000000009,0.0
05-10-2021,58280.73,1840.45,1,-648.0799999999945,3.900000000000091
05-11-2021,55883.5,1829.1,1,-2397.230000000003,-11.350000000000136
05-12-2021,56750.0,1830.7,1,866.5,1.6000000000001364
05-13-2021,49007.09,1821.8,1,-7742.9100000000035,-8.900000000000091
05-14-2021,49702.27,1838.1,1,695.1800000000003,16.299999999999955
05-15-2021,49922.52,1838.1,0,220.25,0.0
05-16-2021,46736.58,1838.1,0,-3185.939999999995,0.0
05-17-2021,46441.64,1853.7,1,-294.9400000000023,15.600000000000136
05-18-2021,43596.24,1866.75,1,-2845.4000000000015,13.049999999999955
05-19-2021,42912.19,1888.45,1,-684.0499999999956,21.700000000000045
05-20-2021,36964.27,1878.3,1,-5947.9200000000055,-10.150000000000091
05-21-2021,40784.32,1875.9,1,3820.050000000003,-2.3999999999998636
05-22-2021,37280.35,1875.9,0,-3503.970000000001,0.0
05-23-2021,37528.3,1875.9,0,247.95000000000437,0.0
05-24-2021,34754.54,1880.15,1,-2773.760000000002,4.25
05-25-2021,38728.59,1887.0,1,3974.0499999999956,6.849999999999909
05-26-2021,38410.5,1899.75,1,-318.0899999999965,12.75
05-27-2021,39266.04,1891.45,1,855.5400000000009,-8.299999999999955
05-28-2021,38445.29,1899.95,1,-820.75,8.5
05-29-2021,35689.62,1899.95,0,-2755.6699999999983,0.0
05-30-2021,34647.67,1899.95,0,-1041.9500000000044,0.0
05-31-2021,35684.59,1899.95,0,1036.9199999999983,0.0
06-01-2021,37310.54,1899.35,1,1625.9500000000044,-0.6000000000001364
06-02-2021,36662.64,1902.75,1,-647.9000000000015,3.400000000000091
06-03-2021,37585.24,1866.55,1,922.5999999999985,-36.200000000000045
06-04-2021,39188.59,1890.6,1,1603.3499999999985,24.049999999999955
06-05-2021,36885.51,1890.6,0,-2303.0799999999945,0.0
06-06-2021,35530.38,1890.6,0,-1355.1300000000047,0.0
06-07-2021,35816.17,1888.4,1,285.7900000000009,-2.199999999999818
06-08-2021,33514.87,1893.15,1,-2301.2999999999956,4.75
06-09-2021,33450.19,1894.6,1,-64.68000000000029,1.449999999999818
06-10-2021,37338.36,1888.65,1,3888.1699999999983,-5.949999999999818
06-11-2021,36704.57,1881.05,1,-633.7900000000009,-7.600000000000136
06-12-2021,37313.18,1881.05,0,608.6100000000006,0.0
06-13-2021,35494.9,1881.05,0,-1818.2799999999988,0.0
06-14-2021,39066.82,1865.6,1,3571.9199999999983,-15.450000000000045
06-15-2021,40525.8,1865.1,1,1458.9800000000032,-0.5
06-16-2021,40188.56,1860.75,1,-337.24000000000524,-4.349999999999909
06-17-2021,38324.87,1778.7,1,-1863.689999999995,-82.04999999999995
06-18-2021,38068.04,1773.1,1,-256.83000000000175,-5.600000000000136
06-19-2021,35729.82,1773.1,0,-2338.220000000001,0.0
06-20-2021,35524.17,1773.1,0,-205.65000000000146,0.0
06-21-2021,35592.35,1775.05,1,68.18000000000029,1.9500000000000455
06-22-2021,31686.55,1775.05,1,-3905.7999999999993,0.0
06-23-2021,32447.59,1791.6,1,761.0400000000009,16.549999999999955
06-24-2021,33674.66,1784.85,1,1227.0700000000033,-6.75
06-25-2021,34639.38,1786.65,1,964.7199999999939,1.800000000000182
06-26-2021,31640.58,1786.65,0,-2998.7999999999956,0.0
06-27-2021,32160.91,1786.65,0,520.3299999999981,0.0
06-28-2021,34644.45,1780.3,1,2483.5399999999972,-6.350000000000136
06-29-2021,34456.67,1755.45,1,-187.77999999999884,-24.84999999999991
06-30-2021,35847.7,1763.15,1,1391.0299999999988,7.7000000000000455
07-01-2021,35047.36,1781.5,1,-800.3399999999965,18.34999999999991
07-02-2021,33536.88,1786.15,1,-1510.4800000000032,4.650000000000091
07-03-2021,33856.86,1786.15,0,319.9800000000032,0.0
07-04-2021,34688.98,1786.15,0,832.1200000000026,0.0
07-05-2021,35309.3,1791.35,1,620.3199999999997,5.199999999999818
07-06-2021,33747.97,1809.85,1,-1561.3300000000017,18.5
07-07-2021,34211.01,1804.65,1,463.0400000000009,-5.199999999999818
07-08-2021,33839.04,1807.7,1,-371.97000000000116,3.0499999999999545
07-09-2021,32877.41,1806.0,1,-961.6299999999974,-1.7000000000000455
07-10-2021,33818.52,1806.0,0,941.1099999999933,0.0
07-11-2021,33515.57,1806.0,0,-302.9499999999971,0.0
07-12-2021,34227.64,1792.4,1,712.0699999999997,-13.599999999999909
07-13-2021,33158.25,1813.85,1,-1069.3899999999994,21.449999999999818
07-14-2021,32686.56,1823.2,1,-471.6899999999987,9.350000000000136
07-15-2021,32814.61,1823.75,1,128.04999999999927,0.5499999999999545
07-16-2021,31738.59,1824.3,1,-1076.0200000000004,0.5499999999999545
07-17-2021,31421.25,1824.3,0,-317.34000000000015,0.0
07-18-2021,31520.66,1824.3,0,99.40999999999985,0.0
07-19-2021,31783.49,1814.9,1,262.83000000000175,-9.399999999999864
07-20-2021,30815.94,1823.05,1,-967.5500000000029,8.149999999999864
07-21-2021,29790.24,1802.15,1,-1025.699999999997,-20.899999999999864
07-22-2021,32118.06,1799.45,1,2327.8199999999997,-2.7000000000000455
07-23-2021,32297.89,1799.6,1,179.8299999999981,0.14999999999986358
07-24-2021,33581.63,1799.6,0,1283.739999999998,0.0
07-25-2021,34279.34,1799.6,0,697.7099999999991,0.0
07-26-2021,35365.2,1800.2,1,1085.8600000000006,0.6000000000001364
07-27-2021,37318.14,1800.35,1,1952.9400000000023,0.14999999999986358
07-28-2021,39405.95,1796.6,1,2087.8099999999977,-3.75
07-29-2021,40002.53,1829.3,1,596.5800000000017,32.700000000000045
07-30-2021,40005.93,1825.75,1,3.400000000001455,-3.5499999999999545
07-31-2021,42214.15,1825.75,0,2208.220000000001,0.0
08-01-2021,41659.06,1825.75,0,-555.0900000000038,0.0
08-02-2021,40000.46,1811.45,1,-1658.5999999999985,-14.299999999999955
08-03-2021,39193.94,1812.65,1,-806.5199999999968,1.2000000000000455
08-04-2021,38138.0,1829.1,1,-1055.9400000000023,16.449999999999818
08-05-2021,39750.14,1800.75,1,1612.1399999999994,-28.34999999999991
08-06-2021,40882.0,1762.9,1,1131.8600000000006,-37.84999999999991
08-07-2021,42825.95,1762.9,0,1943.949999999997,0.0
08-08-2021,44634.13,1762.9,0,1808.1800000000003,0.0
08-09-2021,43816.14,1738.85,1,-817.989999999998,-24.050000000000182
08-10-2021,46333.46,1723.35,1,2517.3199999999997,-15.5
08-11-2021,45608.37,1743.6,1,-725.0899999999965,20.25
08-12-2021,45611.46,1747.4,1,3.0899999999965075,3.800000000000182
08-13-2021,44417.78,1773.85,1,-1193.6800000000003,26.449999999999818
08-14-2021,47833.98,1773.85,0,3416.2000000000044,0.0
08-15-2021,47112.19,1773.85,0,-721.7900000000009,0.0
08-16-2021,47056.41,1786.35,1,-55.779999999998836,12.5
08-17-2021,45982.55,1789.45,1,-1073.8600000000006,3.1000000000001364
08-18-2021,44648.57,1783.45,1,-1333.9800000000032,-6.0
08-19-2021,44777.86,1782.05,1,129.29000000000087,-1.400000000000091
08-20-2021,46734.65,1779.05,1,1956.7900000000009,-3.0
08-21-2021,49327.75,1779.05,0,2593.0999999999985,0.0
08-22-2021,48932.02,1779.05,0,-395.7300000000032,0.0
08-23-2021,49335.68,1802.0,1,403.6600000000035,22.950000000000045
08-24-2021,49523.5,1808.45,1,187.8199999999997,6.4500000000000455
08-25-2021,47744.58,1788.7,1,-1778.9199999999983,-19.75
08-26-2021,48972.09,1786.6,1,1227.5099999999948,-2.1000000000001364
08-27-2021,46962.8,1798.5,1,-2009.2899999999936,11.900000000000091
08-28-2021,49056.86,1798.5,0,2094.0599999999977,0.0
08-29-2021,48897.65,1798.5,0,-159.20999999999913,0.0
08-30-2021,48806.78,1798.5,0,-90.87000000000262,0.0
08-31-2021,47074.77,1814.85,1,-1732.010000000002,16.34999999999991
09-01-2021,47155.87,1811.8,1,81.10000000000582,-3.0499999999999545
09-02-2021,48862.76,1812.55,1,1706.8899999999994,0.75
09-03-2021,49329.01,1823.7,1,466.25,11.150000000000091
09-04-2021,50035.33,1823.7,0,706.3199999999997,0.0
09-05-2021,49947.38,1823.7,0,-87.95000000000437,0.0
09-06-2021,51769.06,1821.6,1,1821.6800000000003,-2.1000000000001364
09-07-2021,52677.4,1802.15,1,908.3400000000038,-19.449999999999818
09-08-2021,46809.17,1786.0,1,-5868.230000000003,-16.15000000000009
09-09-2021,46078.38,1788.25,1,-730.7900000000009,2.25
09-10-2021,46368.69,1794.6,1,290.31000000000495,6.349999999999909
